file,emotion,text,speaker,aug_text
Ses05F_script03_2_M014,ang,"really, amanda.",Ses05M,"Really, Amanda."
Ses05F_script03_2_M016,ang,"oh, that reply has broken my heart.",Ses05M,"Oh, that's breaking my heart."
Ses05F_script03_2_M019,ang,it's a pity you didn't take a little more brandy. it might have made you a little less disagreeable.,Ses05M,Too bad you didn't drink a little more brandy.
Ses05F_script03_2_M022,ang,they snap.,Ses05M,They're broken.
Ses05F_script03_2_M024,ang,did you see much of peter burden after the divorce?,Ses05M,Did you see too much pet burden after the divorce?
Ses05F_script03_2_M025,ang,i suppose you let him kiss you a good deal more then.,Ses05M,I guess you let him kiss you more.
Ses05F_script03_2_M026,ang,"you must have a riotous time, no restraint at all, very enjoyable. i mean, you never had much anyway.",Ses05M,"You have to have a riot time, no restraint, very happy."
Ses05F_script03_2_M037,ang,turn it off. it is driving me mad.,Ses05M,Turn it off. It's driving me crazy.
Ses05F_script03_2_M038,ang,turn it off.,Ses05M,Turn it off.
Ses05F_script03_2_M039,ang,turn it off.,Ses05M,Turn it off.
Ses05F_script03_2_M040,ang,amanda-- listen- listen-,Ses05M,Amanda... listen... listen...
Ses05F_script03_2_M041,ang,very music- amusing indeed.,Ses05M,Very interesting music.
Ses05F_script03_2_M042,ang,"you are a vile tempered, loose living, wicked little beast, and i never want to set eyes on you again.",Ses05M,"You're a mean, gentle, loose living thing, evil little beast."
Ses05F_script03_2_M043,ang,"shut up, shut up. i wouldn't marry you again if you came crawling to me on bended knee. you're a mean, evil-minded little vampire and i hope to god i never set eyes on you again.",Ses05M,"Shut up. Shut up. If you get on your knees and climb around me, I won't marry you again."
Ses05M_impro01_F000,neu,can i help you?,Ses05F,Can I help you?
Ses05M_impro01_F001,neu,"oh, this- this form that you have is the wrong form. you need to go over to the other line on the other side of the d.m.v..",Ses05F,"Oh, this... this form is wrong, and you need to go to the other line on the other side of D.m.v."
Ses05M_impro01_F002,neu,"right, but this is the wrong form. somebody gave you the wrong form.",Ses05F,"Yeah, but it's the wrong form. Someone gave you the wrong form."
Ses05M_impro01_F003,neu,"yeah. so, i can't -- i can't do anything-",Ses05F,"Yeah, so I can't... I can't do anything..."
Ses05M_impro01_F004,neu,"no, but this is for um- replacements and you need a new -- whole new license as a california --",Ses05F,"No, but it's to replace and you need a new-- the whole new license as a California--"
Ses05M_impro01_F006,neu,"no, i understand and there are a lot of people here. but what i'm telling you is that it's different for different states and since your getting a new license in the state of california -- you have to fill out a different form than you did.",Ses05F,"No, I understand that there are a lot of people here, but what I'm going to tell you is that different states are different, since you got your new license, in California, you have to fill out different forms."
Ses05M_impro01_F009,neu,i know.,Ses05F,I know.
Ses05M_impro01_F012,neu,yeah. i know it's gonna take a minute. but you-- so you might as well get started now.,Ses05F,"I know it takes a minute, but you... you better start right now."
Ses05M_impro01_F021,ang,i'm gonna- i'm gonna bring security over and have them escort you out.,Ses05F,I'll bring security. They'll escort you out.
Ses05M_impro01_F023,ang,"well, that's unfortunate, sir. you're gonna have to go stand in the other line now.",Ses05F,"Unfortunately, sir, you have to stand on the other line now."
Ses05M_impro01_M005,ang,"i'm not getting a -- well, you wait in this line and not get an attitude.",Ses05M,"I'm not gonna get a-- well, you wait on this line instead of getting an attitude."
Ses05M_impro01_M015,ang,"wouldn't you? oh, come on. you just tell me. you would make an exception for me.",Ses05M,"Please, just tell me you're gonna make an exception for me."
Ses05M_impro02_F012,neu,what would be the worst that would happen if they found you somewhere else?,Ses05F,What would be the worst if they found you somewhere else?
Ses05M_impro02_F013,sad,"well, they're so young.",Ses05F,"Well, they're so young."
Ses05M_impro02_F020,sad,it's just so much.,Ses05F,It's just so much.
Ses05M_impro02_F021,sad,[garbage] you have to write me everyday.,Ses05F,[ Trash] You have to write to me every day.
Ses05M_impro02_F023,sad,okay.,Ses05F,"Okay, okay."
Ses05M_impro02_F024,sad,[garbage],Ses05F,[Whispering]
Ses05M_impro02_M000,sad,"sweetheart, i've got to tell you something. i just got a call. i'm going to iraq.",Ses05M,"Honey, I gotta tell you something. I just got a call. I'm going to Iraq."
Ses05M_impro02_M001,sad,"i know it's really crappy timing, but i don't have a choice.",Ses05M,"I know it's not the right time, but I don't have a choice."
Ses05M_impro02_M007,sad,"i don't have a choice. i have to go. if i don't go, they'll come and take me.",Ses05M,"I have no choice. I have to go. If I don't go, they'll come and take me."
Ses05M_impro02_M010,sad,i know.,Ses05M,I know.
Ses05M_impro02_M011,sad,i don't want to -- the kids. you've got to take care of them. you've got- you've got to-,Ses05M,"I don't want to-- kids, you have to take care of them."
Ses05M_impro02_M012,sad,"tell them about me and show them pictures of me and everything like that, because they are not going to see me for such a long time. and it's such an important time and i just don't want to miss it.",Ses05M,"Tell them about me and let them see my picture and all that stuff, because they won't see me for so long, it's such an important moment, and I just don't want to miss it."
Ses05M_impro02_M013,sad,i don't have -- i know. what are we gonna- what are we- just run away? what can i do? where can we go?,Ses05M,I don't know what we're gonna do. We're just running away. What can I do? Where can I go?
Ses05M_impro02_M018,sad,i know. but i'll-i'll send the pictures all the time and i'll write them emails and you can read them the emails that i send them.,Ses05M,"I know, but I'll send the photos all the time, and I'll write you an e-mail, and you can read my e-mail."
Ses05M_impro02_M019,sad,"i'm gonna be in bagdad, just doing security.",Ses05M,"I'll be in Bagdad, just doing security."
Ses05M_impro02_M021,sad,i just want to be honest with you. i don't want you to .,Ses05M,I just want to be honest with you. I don't want you to be honest.
Ses05M_impro02_M022,sad,"but, it's gonna be fine. i'm gonna be fine. you know i'm good at this. i can do this. that's why i trained all this time. i'm good at this. okay?",Ses05M,"But it's okay, I'm fine, you know I'm good at this, and I can do it, so I've been training on this, and I'm good at this, okay?"
Ses05M_impro02_M023,sad,"i know. i know. i know. but, you know what? that doesn't mean it's gonna be me; does it?",Ses05M,"I know, I know, but you know what?"
Ses05M_impro02_M024,sad,no. it doesn't. and you can't think like that.,Ses05M,"No, it's not."
Ses05M_impro02_M025,sad,i don't want you to -- i know. i know. you can't worry about me. you've got to worry about the kids. and you've got to take care of the kids for me. okay? take care of the kids for me; all right?,Ses05M,"I don't want you to... I know, I know, you can't worry about me."
Ses05M_impro02_M027,sad,"i'll miss you, baby.",Ses05M,"I'll miss you, baby."
Ses05M_impro02_M028,sad,"all- i'll write you everyday, all the time. and i'll send you pictures and you send me pictures. i know we've got email out there. we've got email and i can see stuff and you can send me stuff all the time. okay?",Ses05M,I'll write you every day and send you pictures whenever you want.
Ses05M_impro02_M029,sad,yeah yeah yeah.,Ses05M,"Yeah, yeah, yeah."
Ses05M_impro02_M030,hap,you you record every second. you record every second because i want to see it all. okay?,Ses05M,"You tape it every second, every second because I want to see it all, okay?"
Ses05M_impro03_F000,neu,what?,Ses05F,What?
Ses05M_impro03_F002,hap,when?,Ses05F,When?
Ses05M_impro03_F003,hap,"oh, what, how- where how did you do it?",Ses05F,"Oh, what, how-- how did you do it?"
Ses05M_impro03_F004,hap,okay good. i i assumed.,Ses05F,"Okay, I assume."
Ses05M_impro03_F005,hap,oh-,Ses05F,"- Oh, oh, oh, oh, oh, oh."
Ses05M_impro03_F006,neu,uh-huh,Ses05F,Mm-hmm.
Ses05M_impro03_F007,hap,"oh, my god. that's so dramatic.",Ses05F,"Oh, my God."
Ses05M_impro03_F008,hap,so cute.,Ses05F,It's so cute.
Ses05M_impro03_F009,hap,"no, it's totally original, though.",Ses05F,"No, it's totally original, though."
Ses05M_impro03_F010,hap,oh.,Ses05F,Oh. Oh.
Ses05M_impro03_F011,hap,"oh, then you had a whole weekend of camping?",Ses05F,"Oh, so you had a whole weekend camping?"
Ses05M_impro03_F012,hap,"oh, right. sure [laughter]",Ses05F,"Oh, yeah."
Ses05M_impro03_F013,hap,so where are you going to have your wedding?,Ses05F,"So, where are you going to have your wedding?"
Ses05M_impro03_F014,hap,yeah. of course.,Ses05F,"Yes, of course."
Ses05M_impro03_F015,hap,okay okay.,Ses05F,"Okay, okay."
Ses05M_impro03_F016,hap,where is she right now?,Ses05F,Where is she now?
Ses05M_impro03_F017,hap,"yeah,i'll hang out with the both of you.",Ses05F,"Yeah, I'll hang out with you two."
Ses05M_impro03_F018,hap,yes.,Ses05F,Yes.
Ses05M_impro03_F019,hap,oh i'm so excited for you.,Ses05F,"Oh, I'm so excited for you."
Ses05M_impro03_F020,hap,oh.,Ses05F,Oh. Oh.
Ses05M_impro03_F021,hap,"oh, my gosh. you told your parents already? and everything",Ses05F,"Oh, my God. Did you tell your parents?"
Ses05M_impro03_F022,hap,are they so excited?,Ses05F,Are they so excited?
Ses05M_impro03_F023,hap,are you guys gonna have kids?,Ses05F,Do you have children?
Ses05M_impro03_F026,neu,are you going to start right away?,Ses05F,You want to start right away?
Ses05M_impro03_F027,neu,"yeah, have you ever like lived with someone else before?",Ses05F,Have you ever liked living with someone else before?
Ses05M_impro03_F030,neu,oooh,Ses05F,Whoo!
Ses05M_impro03_F031,hap,"that's incredible yeah ,congratulations.",Ses05F,"- That's incredible. - Yeah, congratulations."
Ses05M_impro03_M000,hap,guess what?,Ses05M,Guess what?
Ses05M_impro03_M001,hap,"i did it, i asked her to marry me.",Ses05M,I did it. I asked her to marry me.
Ses05M_impro03_M002,hap,"yes, i did it.",Ses05M,"Yes, I did."
Ses05M_impro03_M003,hap,"oh my god, it was just last weekend.",Ses05M,"Oh, my God, it's just last weekend."
Ses05M_impro03_M004,hap,"she--,well, she said yes, first of all, let me say that right off the bat. well, i would like to assume, too. but you never know these things, right?",Ses05M,"She... um, she said yes, first of all, let me say straight from the bat."
Ses05M_impro03_M006,hap,"i did it up at yosemite. we went camping right like we usually do. you know we go camping up there all the time. but, um- the waterfalls had died down a little bit, you know. and so uh- we-i had her climb up.",Ses05M,"We used to go camping, you know we used to camp there, but, um..."
Ses05M_impro03_M007,hap,"you know- we did some- you know some rock climbing up the waterfalls and went up to this little pool that was up there. and then, i- it's great. um- you have to climb this little rock-",Ses05M,"You know, we did some... you know some rocks climb up the waterfall and go to a little pool there, and then I-- that's great."
Ses05M_impro03_M008,hap,"and you can climb it and it's covered in algae you know. so, i wanted her to climb it to go take a picture, like, back in this little waterfall area, and she got back there and she took her picture. and then, i had her come back. and i was going to do the same thing.",Ses05M,"You can climb it up, it's covered in algae, you know, so, I want her to climb up and take pictures, like, back to this little waterfall, and then she goes back there, and she takes pictures, and then I let her come back. I'm going to do the same thing."
Ses05M_impro03_M009,hap,"well, instead i climb up on the rock and like i- i didn't do it -- well, i did it on purpose. i made it look like i accidentally did it. i slipped down into this pool of water, right? and she freaks out because i slide all the way down this rock. and um-",Ses05M,"Actually, I climbed on a rock, like I, I didn't do it, I did it on purpose. I made it look like I accidentally did it. I slipped into this pool, didn't I? She's freaking out because I slipped into this rock."
